elementos de calculo  a0663 com10,"dia: jueves | horario: 18:00 a 19:59 | docentes: sarni melina soledad | aula: aula 7274 / 7276 | edificacion: modulovii | compartido con: nan | tipo de clase: practico | instancia: regularidad/promocion
 | dia: jueves | horario: 20:00 a 22:00 | docentes: sarni melina soledad | aula: aula 7174 / 7176 | edificacion: modulovii | compartido con: a0663 com-10 |a0663 com-09 | tipo de clase: teorico | instancia: regularidad/promocion
 | dia: lunes | horario: 18:00 a 19:59 | docentes: sarni melina soledad | aula: aula 7274 / 7276 | edificacion: modulovii | compartido con: nan | tipo de clase: practico | instancia: regularidad/promocion
 | dia: lunes | horario: 20:00 a 22:00 | docentes: sarni melina soledad | aula: aula 7174 / 7176 | edificacion: modulovii | compartido con: a0663 com-10 |a0663 com-09 | tipo de clase: teorico | instancia: regularidad/promocion
"
elementos de economia  a0101 com01,"dia: sabado | horario: 09:00 a 12:59 | docentes: arce horacio adrian | aula: labo com 7230 | edificacion: modulovii | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad/promocion
"
elementos de prehistoria e historia de oriente,"dia: jueves | horario: 10:00 a 13:59 | docentes: dell´elicine eleonora ariadna, paiaro diego gonzalo | aula: aula 7075 / 7077 | edificacion: modulo vii | compartido con: a0102 com-02 | a0102 com-01 |a0102 com-04 | tipo de clase: teorico | instancia: regularidad/promocion
 | dia: martes | horario: 09:00 a 12:59 | docentes: dell´elicine eleonora ariadna, paiaro diego gonzalo | aula: aula 7120 | edificacion: modulovii | compartido con: nan | tipo de clase: practico | instancia: regularidad/promocion
 | dia: jueves | horario: 10:00 a 13:59 | docentes: dell´elicine eleonora ariadna, requena mariano jose | aula: aula 7075 / 7077 | edificacion: modulo vii | compartido con: a0102 com-02 | a0102 com-01 |a0102 com-04 | tipo de clase: teorico | instancia: regularidad/promocion
 | dia: viernes | horario: 09:00 a 12:59 | docentes: dell´elicine eleonora ariadna, requena mariano jose | aula: aula 7120 | edificacion: modulovii | compartido con: nan | tipo de clase: practico | instancia: regularidad/promocion
 | dia: lunes | horario: 18:00 a 22:00 | docentes: castro dolores, dell´elicine eleonora ariadna | aula: aula 3009 | edificacion: moduloiii | compartido con: nan | tipo de clase: practico | instancia: regularidad/promocion
 | dia: viernes | horario: 18:00 a 22:00 | docentes: castro dolores, dell´elicine eleonora ariadna | aula: aula 7075 / 7077 | edificacion: modulovii | compartido con: a0102 com-05 |a0102 com-03 | tipo de clase: teorico | instancia: regularidad/promocion
 | dia: jueves | horario: 10:00 a 13:59 | docentes: castro dolores, dell´elicine eleonora ariadna | aula: aula 7075 / 7077 | edificacion: modulo vii | compartido con: a0102 com-02 | a0102 com-01 |a0102 com-04 | tipo de clase: teorico | instancia: regularidad/promocion
 | dia: lunes | horario: 13:00 a 16:59 | docentes: castro dolores, dell´elicine eleonora ariadna | aula: aula 7024 | edificacion: modulovii | compartido con: nan | tipo de clase: practico | instancia: regularidad/promocion
 | dia: martes | horario: 13:00 a 16:59 | docentes: castro dolores, dell´elicine eleonora ariadna | aula: aula 7120 | edificacion: modulovii | compartido con: nan | tipo de clase: practico | instancia: regularidad/promocion
"
historia antigua y altomedieval  a0102 com01,"dia: jueves | horario: 10:00 a 13:59 | docentes: dell´elicine eleonora ariadna, paiaro diego gonzalo | aula: aula 7075 / 7077 | edificacion: modulo vii | compartido con: a0102 com-02 | a0102 com-01 |a0102 com-04 | tipo de clase: teorico | instancia: regularidad/promocion
"
historiaantigua y altomedieval  a0102 com01,"dia: martes | horario: 09:00 a 12:59 | docentes: dell´elicine eleonora ariadna, paiaro diego gonzalo | aula: aula 7120 | edificacion: modulovii | compartido con: nan | tipo de clase: practico | instancia: regularidad/promocion
"
historia antigua y altomedieval  a0102 com02,"dia: jueves | horario: 10:00 a 13:59 | docentes: dell´elicine eleonora ariadna, requena mariano jose | aula: aula 7075 / 7077 | edificacion: modulo vii | compartido con: a0102 com-02 | a0102 com-01 |a0102 com-04 | tipo de clase: teorico | instancia: regularidad/promocion
"
historiaantigua y altomedieval  a0102 com02,"dia: viernes | horario: 09:00 a 12:59 | docentes: dell´elicine eleonora ariadna, requena mariano jose | aula: aula 7120 | edificacion: modulovii | compartido con: nan | tipo de clase: practico | instancia: regularidad/promocion
"
historiaantigua y altomedieval  a0102 com03,"dia: lunes | horario: 18:00 a 22:00 | docentes: castro dolores, dell´elicine eleonora ariadna | aula: aula 3009 | edificacion: moduloiii | compartido con: nan | tipo de clase: practico | instancia: regularidad/promocion
 | dia: viernes | horario: 18:00 a 22:00 | docentes: castro dolores, dell´elicine eleonora ariadna | aula: aula 7075 / 7077 | edificacion: modulovii | compartido con: a0102 com-05 |a0102 com-03 | tipo de clase: teorico | instancia: regularidad/promocion
"
historia antigua y altomedieval  a0102 com04,"dia: jueves | horario: 10:00 a 13:59 | docentes: castro dolores, dell´elicine eleonora ariadna | aula: aula 7075 / 7077 | edificacion: modulo vii | compartido con: a0102 com-02 | a0102 com-01 |a0102 com-04 | tipo de clase: teorico | instancia: regularidad/promocion
"
historiaantigua y altomedieval  a0102 com04,"dia: lunes | horario: 13:00 a 16:59 | docentes: castro dolores, dell´elicine eleonora ariadna | aula: aula 7024 | edificacion: modulovii | compartido con: nan | tipo de clase: practico | instancia: regularidad/promocion
"
historiaantigua y altomedieval  a0102 com05,"dia: martes | horario: 13:00 a 16:59 | docentes: castro dolores, dell´elicine eleonora ariadna | aula: aula 7120 | edificacion: modulovii | compartido con: nan | tipo de clase: practico | instancia: regularidad/promocion
 | dia: viernes | horario: 18:00 a 22:00 | docentes: castro dolores, dell´elicine eleonora ariadna | aula: aula 7075 / 7077 | edificacion: modulovii | compartido con: a0102 com-05 |a0102 com-03 | tipo de clase: teorico | instancia: regularidad/promocion
"
empresas publicas  a0516 com01,"dia: lunes | horario: 13:00 a 15:59 | docentes: gonzalez victoria, yanez carlos manuel matias | aula: aula 7177 | edificacion: modulovii | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad/promocion
"
ensenanza de la matematica i  a0108 com01,"dia: jueves | horario: 18:00 a 20:59 | docentes: leonian paula vanesa | aula: sala espejos | edificacion: multiespacio | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad
"
ensenanza de la matematica ii  a0109 com01,"dia: lunes | horario: 14:00 a 16:59 | docentes: rodriguez mabel | aula: aula 7175 | edificacion: modulovii | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad
"
ensenar en la escuela secundaria y en el nivel superior a0113 com01,"dia: martes | horario: 13:00 a 14:59 | docentes: janjetic maria belen, larrosa luana ailin, machicado susana gimena | aula: aula 7241  | edificacion: modulovii | compartido con: nan | tipo de clase: teorico | instancia: regularidad/promocion
 | dia: martes | horario: 15:00 a 16:59 | docentes: janjetic maria belen, larrosa luana ailin, machicado susana gimena | aula: aula 7241  | edificacion: modulovii | compartido con: nan | tipo de clase: practico | instancia: regularidad/promocion
"
ensenar en la escuela secundaria y en el nivel superior a0113 com02,"dia: martes | horario: 18:00 a 19:59 | docentes: larrosa luana ailin, machicado susana gimena | aula: aula 7270 | edificacion: modulovii | compartido con: nan | tipo de clase: teorico | instancia: regularidad/promocion
 | dia: martes | horario: 20:00 a 22:00 | docentes: larrosa luana ailin, machicado susana gimena | aula: aula 7270 | edificacion: modulovii | compartido con: nan | tipo de clase: practico | instancia: regularidad/promocion
"
ensenar en la escuela secundaria y en el nivel superior a0113 com03,"dia: miercoles | horario: 18:00 a 19:59 | docentes: janjetic maria belen, tokman ariel nicolas | aula: aula 7122 | edificacion: modulovii | compartido con: nan | tipo de clase: teorico | instancia: regularidad/promocion
 | dia: miercoles | horario: 20:00 a 22:00 | docentes: janjetic maria belen, tokman ariel nicolas | aula: aula 7122 | edificacion: modulovii | compartido con: nan | tipo de clase: practico | instancia: regularidad/promocion
"
epistemologia de la geografia  a0499 com01,"dia: miercoles | horario: 18:00 a 22:00 | docentes: fritzsche federico javier | aula: aula 7271 | edificacion: modulovii | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad
"
especificacion de software  a0436 com01,"dia: martes | horario: 18:00 a 22:00 | docentes: ciarallo cristian adrian, perez willis maria paula | aula: labo com 7114 | edificacion: modulovii | compartido con: a0525 com-01 |a0436 com-01 | tipo de clase: informatica | instancia: regularidad
"
especificacion de software  a0436 com02,"dia: viernes | horario: 13:00 a 16:59 | docentes: ciarallo cristian adrian, perez willis maria paula | aula: labo com 7114 | edificacion: modulovii | compartido con: a0525 com-02 |a0436 com-02 | tipo de clase: informatica | instancia: regularidad
"
especificaciones y verificacion de software  a0525 com01,"dia: martes | horario: 18:00 a 22:00 | docentes: ciarallo cristian adrian, perez willis maria paula | aula: labo com 7114 | edificacion: modulovii | compartido con: a0525 com-01 |a0436 com-01 | tipo de clase: informatica | instancia: regularidad
"
especificaciones y verificacion de software  a0525 com02,"dia: viernes | horario: 13:00 a 16:59 | docentes: ciarallo cristian adrian, perez willis maria paula | aula: labo com 7114 | edificacion: modulovii | compartido con: a0525 com-02 |a0436 com-02 | tipo de clase: informatica | instancia: regularidad
"
estadistica profesorado en matematica  a0471 com01,"dia: lunes | horario: 15:00 a 16:59 | docentes: cassetti julia analia, sarni melina soledad | aula: labo com 7114 | edificacion: modulovii | compartido con: nan | tipo de clase: informatica | instancia: regularidad
 | dia: miercoles | horario: 13:00 a 16:59 | docentes: cassetti julia analia, sarni melina soledad | aula: labo com 7210 | edificacion: modulovii | compartido con: nan | tipo de clase: informatica | instancia: regularidad
"
estadistica aplicada  a0005 com01,"dia: jueves | horario: 18:00 a 22:00 | docentes: lombardo berchesi ruben jorge | aula: labo sig 603 | edificacion: modulovi | compartido con: nan | tipo de clase: informatica | instancia: regularidad/promocion
"
estadistica aplicada a las ciencias sociales  a0544 com01,"dia: jueves | horario: 18:00 a 22:00 | docentes: ariovich ana, nardin santiago | aula: labo com 7118 | edificacion: modulovii | compartido con: nan | tipo de clase: informatica | instancia: regularidad/promocion
"
estadistica para economistas  a0541 com01,"dia: jueves | horario: 18:00 a 19:59 | docentes: cisneros pablo enrique, monsalvo ana paula | aula: aula 7281 | edificacion: moduloviid e3 | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad/promocion
 | dia: martes | horario: 18:00 a 22:00 | docentes: cisneros pablo enrique, monsalvo ana paula | aula: aula 3009 | edificacion: moduloiii | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad/promocion
"
estadistica para economistas  a0541 com02,"dia: miercoles | horario: 20:00 a 22:00 | docentes: cisneros pablo enrique, milia daniel alberto | aula: aula 7277 | edificacion: modulovii | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad/promocion
 | dia: viernes | horario: 18:00 a 22:00 | docentes: cisneros pablo enrique, milia daniel alberto | aula: aula 7018 | edificacion: modulovii | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad/promocion
"
estado,"dia: lunes | horario: 09:00 a 11:59 | docentes: mansilla gabriela | aula: aula 7023 | edificacion: modulovii | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad/promocion
 | dia: lunes | horario: 18:00 a 20:59 | docentes: calvo crende matias sebastian | aula: labo com | edificacion: biblioteca | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad/promocion
"
administracion y politicas publicas  a0116 com01,"dia: lunes | horario: 09:00 a 11:59 | docentes: mansilla gabriela | aula: aula 7023 | edificacion: modulovii | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad/promocion
"
administracion y politicas publicas  a0116 com02,"dia: lunes | horario: 18:00 a 20:59 | docentes: calvo crende matias sebastian | aula: labo com | edificacion: biblioteca | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad/promocion
"
estatica y resistencia de materiales  a0117 com02,"dia: sabado | horario: 09:00 a 14:59 | docentes: calderon jonatan ariel, tufaro maria fernanda | aula: lab ing 3014 | edificacion: modulo iii d (labing) | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad
"
estetica  a0118 com01,"dia: miercoles | horario: 18:00 a 22:00 | docentes: katz russo azul | aula: aula 7182 | edificacion: moduloviid e3 | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad/promocion
"
estrategia y politica industrial  a0119 com01,"dia: jueves | horario: 18:00 a 22:00 | docentes: juncal santiago eduardo, sztulwark sebastian | aula: aula 10  | edificacion: roca | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad/promocion
"
estructura de la economia argentina  a0120 com01,"dia: miercoles | horario: 18:00 a 22:00 | docentes: erbes sandra analia, rodriguez miglio martin | aula: aula 3015 ""a"" | edificacion: moduloiii | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad/promocion
"
estudios de la literatura contemporanea  a0484 com01,"dia: martes | horario: 18:00 a 22:00 | docentes: muschietti marcelo daniel | aula: aula 7177 | edificacion: modulovii | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad/promocion
"
estudios de la literatura contemporanea  a0484 com02,"dia: lunes | horario: 08:00 a 11:59 | docentes: pavon ramon hector | aula: aula 7177 | edificacion: modulovii | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad/promocion
"
estudios de la literatura contemporanea  a0484 com03,"dia: martes | horario: 13:00 a 16:59 | docentes: lastero lucila rosario | aula: aula 7272 | edificacion: modulovii | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad/promocion
"
estudios de la literatura medieval,"dia: martes | horario: 18:00 a 20:59 | docentes: barrios mannara mariana, gerber clea | aula: aula 7272 | edificacion: modulovii | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad/promocion
 | dia: viernes | horario: 18:00 a 19:59 | docentes: barrios mannara mariana, gerber clea | aula: aula 7272 | edificacion: modulovii | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad/promocion
 | dia: jueves | horario: 10:00 a 11:59 | docentes: gerber clea | aula: aula 7270 | edificacion: modulovii | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad/promocion
 | dia: martes | horario: 09:00 a 11:59 | docentes: gerber clea | aula: aula 7270 | edificacion: modulovii | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad/promocion
"
renacentista ybarroca  a0481 com01,"dia: martes | horario: 18:00 a 20:59 | docentes: barrios mannara mariana, gerber clea | aula: aula 7272 | edificacion: modulovii | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad/promocion
 | dia: viernes | horario: 18:00 a 19:59 | docentes: barrios mannara mariana, gerber clea | aula: aula 7272 | edificacion: modulovii | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad/promocion
"
renacentista ybarroca  a0481 com02,"dia: jueves | horario: 10:00 a 11:59 | docentes: gerber clea | aula: aula 7270 | edificacion: modulovii | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad/promocion
 | dia: martes | horario: 09:00 a 11:59 | docentes: gerber clea | aula: aula 7270 | edificacion: modulovii | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad/promocion
"
estudios de la literatura moderna  a0482 com01,"dia: lunes | horario: 08:00 a 11:59 | docentes: rearte juan lazaro | aula: aula 7117 | edificacion: modulovii | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad/promocion
"
estudios gramaticales  a0485 com01,"dia: miercoles | horario: 08:00 a 11:59 | docentes: resnik gabriela | aula: aula 7253 | edificacion: modulovii | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad/promocion
 | dia: viernes | horario: 08:00 a 11:59 | docentes: resnik gabriela | aula: aula 7175 | edificacion: modulovii | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad/promocion
"
estudios linguisticos  a0483 com01,"dia: jueves | horario: 08:00 a 09:59 | docentes: adelstein andreina, berri marina | aula: aula 7015 | edificacion: modulovii | compartido con: nan | tipo de clase: practico | instancia: regularidad/promocion
 | dia: jueves | horario: 10:00 a 11:59 | docentes: adelstein andreina, berri marina | aula: aula 7182 | edificacion: moduloviid e3 | compartido con: a0483 com-02 |a0483 com-01 | tipo de clase: teorico | instancia: regularidad/promocion
 | dia: lunes | horario: 08:00 a 09:59 | docentes: adelstein andreina, berri marina | aula: aula 7015 | edificacion: modulovii | compartido con: nan | tipo de clase: practico | instancia: regularidad/promocion
 | dia: lunes | horario: 10:00 a 11:59 | docentes: adelstein andreina, berri marina | aula: aula 7182 | edificacion: moduloviid e3 | compartido con: a0483 com-02 |a0483 com-01 | tipo de clase: teorico | instancia: regularidad/promocion
"
estudios linguisticos  a0483 com02,"dia: jueves | horario: 10:00 a 11:59 | docentes: adelstein andreina | aula: aula 7182 | edificacion: moduloviid e3 | compartido con: a0483 com-02 |a0483 com-01 | tipo de clase: teorico | instancia: regularidad/promocion
 | dia: jueves | horario: 13:00 a 14:59 | docentes: adelstein andreina | aula: aula 7273 | edificacion: modulovii | compartido con: nan | tipo de clase: practico | instancia: regularidad/promocion
 | dia: lunes | horario: 10:00 a 11:59 | docentes: adelstein andreina | aula: aula 7182 | edificacion: moduloviid e3 | compartido con: a0483 com-02 |a0483 com-01 | tipo de clase: teorico | instancia: regularidad/promocion
 | dia: lunes | horario: 13:00 a 14:59 | docentes: adelstein andreina | aula: aula 7273 | edificacion: modulovii | compartido con: nan | tipo de clase: practico | instancia: regularidad/promocion
"
estudios linguisticos  a0483 com03,"dia: jueves | horario: 15:00 a 16:59 | docentes: ferrari laura daniela, straccia julieta romina | aula: aula 7273 | edificacion: modulovii | compartido con: nan | tipo de clase: practico | instancia: regularidad/promocion
 | dia: jueves | horario: 18:00 a 19:59 | docentes: ferrari laura daniela, straccia julieta romina | aula: aula 7184 | edificacion: moduloviid e3 | compartido con: a0483 com-04 |a0483 com-03 | tipo de clase: teorico | instancia: regularidad/promocion
 | dia: lunes | horario: 15:00 a 16:59 | docentes: ferrari laura daniela, straccia julieta romina | aula: aula 7273 | edificacion: modulovii | compartido con: nan | tipo de clase: practico | instancia: regularidad/promocion
 | dia: lunes | horario: 18:00 a 19:59 | docentes: ferrari laura daniela, straccia julieta romina | aula: aula 7022 | edificacion: modulovii | compartido con: a0483 com-04 |a0483 com-03 | tipo de clase: teorico | instancia: regularidad/promocion
"
estudios linguisticos  a0483 com04,"dia: jueves | horario: 18:00 a 19:59 | docentes: ferrari laura daniela, straccia julieta romina | aula: aula 7184 | edificacion: moduloviid e3 | compartido con: a0483 com-04 |a0483 com-03 | tipo de clase: teorico | instancia: regularidad/promocion
 | dia: jueves | horario: 20:00 a 22:00 | docentes: ferrari laura daniela, straccia julieta romina | aula: aula 7184 | edificacion: moduloviid e3 | compartido con: nan | tipo de clase: practico | instancia: regularidad/promocion
 | dia: lunes | horario: 18:00 a 19:59 | docentes: ferrari laura daniela, straccia julieta romina | aula: aula 7022 | edificacion: modulovii | compartido con: a0483 com-04 |a0483 com-03 | tipo de clase: teorico | instancia: regularidad/promocion
 | dia: lunes | horario: 20:00 a 22:00 | docentes: ferrari laura daniela, straccia julieta romina | aula: aula 7120 | edificacion: modulovii | compartido con: nan | tipo de clase: practico | instancia: regularidad/promocion
"
estudios urbanos y ciencias sociales  a0123 com01,"dia: jueves | horario: 18:00 a 22:00 | docentes: da representacao natalia | aula: sala 01 | edificacion: modulo i | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad/promocion
"
etica  a0124 com01,"dia: lunes | horario: 15:00 a 16:59 | docentes: blanco ilari juan ignacio, sisto horacio martin | aula: aula 7279 | edificacion: moduloviid e3 | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad
 | dia: viernes | horario: 15:00 a 16:59 | docentes: blanco ilari juan ignacio, sisto horacio martin | aula: sala lect 2º b | edificacion: biblioteca | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad
"
filosofia antigua y medieval  a0126 com01,"dia: martes | horario: 08:00 a 11:59 | docentes: paul andrea maria noel | aula: aula 7023 | edificacion: modulovii | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad/promocion
 | dia: sabado | horario: 09:00 a 12:59 | docentes: paul andrea maria noel | aula: aula 7024 | edificacion: modulovii | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad/promocion
"
filosofia contemporanea  a0127 com01,"dia: viernes | horario: 10:00 a 11:59 | docentes: belvedere carlos, szeftel micaela | aula: aula 7277 | edificacion: modulovii | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad/promocion
 | dia: viernes | horario: 13:00 a 14:59 | docentes: belvedere carlos, szeftel micaela | aula: aula 7277 | edificacion: modulovii | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad/promocion
"
filosofia de la ciencia  a0128 com01,"dia: viernes | horario: 13:00 a 16:59 | docentes: arroyo gustavo javier | aula: aula 7280 | edificacion: moduloviid e3 | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad/promocion
"
filosofia especial i  a0130 com01,"dia: lunes | horario: 18:00 a 22:00 | docentes: domecq gabriela | aula: aula 3005 | edificacion: moduloiii | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad
"
filosofia moderna  a0132 com01,"dia: lunes | horario: 18:00 a 22:00 | docentes: blanco ilari juan ignacio, sisto horacio martin | aula: aula 3023 | edificacion: moduloiii | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad
 | dia: viernes | horario: 18:00 a 19:59 | docentes: blanco ilari juan ignacio, sisto horacio martin | aula: sala lect 2º b | edificacion: biblioteca | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad
"
filosofia politica  a0133 com01,"dia: jueves | horario: 18:00 a 22:00 | docentes: lavie claudia marcela | aula: aula 7275 | edificacion: modulovii | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad
"
filosofia y educacion  a0134 com01,"dia: jueves | horario: 18:00 a 22:00 | docentes: cerletti alejandro | aula: aula 7177 | edificacion: modulovii | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad/promocion
"
finanzas y proyectos de inversion  a0136 com01,"dia: viernes | horario: 18:00 a 22:00 | docentes: altube lucas ariel, casas matias david | aula: aula 7275 | edificacion: modulovii | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad/promocion
"
fisica general  a0137 com01,"dia: jueves | horario: 15:00 a 16:59 | docentes: cerdeira silvia beatriz, sendra carlos maximiliano | aula: labo fis 7218 | edificacion: modulovii | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad
 | dia: jueves | horario: 15:00 a 16:59 | docentes: cerdeira silvia beatriz, sendra carlos maximiliano | aula: labo fis 7214 | edificacion: modulovii | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad
 | dia: martes | horario: 13:00 a 16:59 | docentes: cerdeira silvia beatriz, sendra carlos maximiliano | aula: labo fis 7214 | edificacion: modulovii | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad
 | dia: martes | horario: 13:00 a 16:59 | docentes: cerdeira silvia beatriz, sendra carlos maximiliano | aula: labo fis 7218 | edificacion: modulovii | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad
"
fisica i  a0138 com01,"dia: lunes | horario: 10:00 a 11:59 | docentes: fernandez diego mariano, vigh carlos | aula: labo fis 7214 | edificacion: modulovii | compartido con: nan | tipo de clase: teorico | instancia: regularidad
 | dia: lunes | horario: 10:00 a 11:59 | docentes: fernandez diego mariano, vigh carlos | aula: labo fis 7218 | edificacion: modulovii | compartido con: nan | tipo de clase: teorico | instancia: regularidad
 | dia: miercoles | horario: 08:00 a 11:59 | docentes: fernandez diego mariano, vigh carlos | aula: labo fis 7214 | edificacion: modulovii | compartido con: nan | tipo de clase: practico | instancia: regularidad
 | dia: miercoles | horario: 08:00 a 11:59 | docentes: fernandez diego mariano, vigh carlos | aula: labo fis 7218 | edificacion: modulovii | compartido con: nan | tipo de clase: practico | instancia: regularidad
"
fisica i  a0138 com02,"dia: jueves | horario: 18:00 a 19:59 | docentes: chej lucas gabriel, chiliotte claudio ezequiel | aula: aula 7024 | edificacion: modulovii | compartido con: a0138 com-03 |a0138 com-02 | tipo de clase: teorico | instancia: regularidad
 | dia: martes | horario: 18:00 a 22:00 | docentes: chej lucas gabriel, chiliotte claudio ezequiel | aula: labo fis 7218 | edificacion: modulovii | compartido con: a0138 com-03 |a0138 com-02 | tipo de clase: practico | instancia: regularidad
 | dia: martes | horario: 18:00 a 22:00 | docentes: chej lucas gabriel, chiliotte claudio ezequiel | aula: labo fis 7214 | edificacion: modulovii | compartido con: a0138 com-02 |a0138 com-03 | tipo de clase: practico | instancia: regularidad
"
fisica i  a0138 com03,"dia: jueves | horario: 18:00 a 19:59 | docentes: chiliotte claudio ezequiel, mancardo viotti agustin matias | aula: aula 7024 | edificacion: modulovii | compartido con: a0138 com-03 |a0138 com-02 | tipo de clase: teorico | instancia: regularidad
 | dia: martes | horario: 18:00 a 22:00 | docentes: chiliotte claudio ezequiel, mancardo viotti agustin matias | aula: labo fis 7214 | edificacion: modulovii | compartido con: a0138 com-02 |a0138 com-03 | tipo de clase: practico | instancia: regularidad
 | dia: martes | horario: 18:00 a 22:00 | docentes: chiliotte claudio ezequiel, mancardo viotti agustin matias | aula: labo fis 7218 | edificacion: modulovii | compartido con: a0138 com-03 |a0138 com-02 | tipo de clase: practico | instancia: regularidad
"
fisica ii  a0139 com01,"dia: lunes | horario: 08:00 a 09:59 | docentes: barreto roberto antonio, rodriguez eduardo esteban | aula: labo fis 7220 | edificacion: modulovii | compartido con: a0720 com-01 |a0139 com-01 | tipo de clase: teorico/practico | instancia: regularidad
 | dia: lunes | horario: 08:00 a 09:59 | docentes: barreto roberto antonio, rodriguez eduardo esteban | aula: labo fis 7224 | edificacion: modulovii | compartido con: a0139 com-01 |a0720 com-01 | tipo de clase: teorico/practico | instancia: regularidad
 | dia: miercoles | horario: 08:00 a 11:59 | docentes: barreto roberto antonio, rodriguez eduardo esteban | aula: labo fis 7220 | edificacion: modulovii | compartido con: a0720 com-01 |a0139 com-01 | tipo de clase: teorico/practico | instancia: regularidad
"
fisica ii  a0139 com02,"dia: jueves | horario: 18:00 a 22:00 | docentes: barreto roberto antonio, saal adriana | aula: labo fis 7214 | edificacion: modulovii | compartido con: a0720 com-02 |a0139 com-02 | tipo de clase: teorico/practico | instancia: regularidad
 | dia: martes | horario: 18:00 a 19:59 | docentes: barreto roberto antonio, saal adriana | aula: labo fis 7224 | edificacion: modulovii | compartido con: a0139 com-02 |a0720 com-02 | tipo de clase: teorico/practico | instancia: regularidad
 | dia: martes | horario: 18:00 a 19:59 | docentes: barreto roberto antonio, saal adriana | aula: labo fis 7220 | edificacion: modulovii | compartido con: a0720 com-02 |a0139 com-02 | tipo de clase: teorico/practico | instancia: regularidad
"
fisica ii ingenierias  a0720 com01,"dia: lunes | horario: 08:00 a 09:59 | docentes: corvalan dario abel, rodriguez eduardo esteban | aula: labo fis 7224 | edificacion: modulovii | compartido con: a0139 com-01 |a0720 com-01 | tipo de clase: teorico/practico | instancia: regularidad
 | dia: lunes | horario: 08:00 a 09:59 | docentes: corvalan dario abel, rodriguez eduardo esteban | aula: labo fis 7220 | edificacion: modulovii | compartido con: a0720 com-01 |a0139 com-01 | tipo de clase: teorico/practico | instancia: regularidad
 | dia: miercoles | horario: 08:00 a 11:59 | docentes: corvalan dario abel, rodriguez eduardo esteban | aula: labo fis 7220 | edificacion: modulovii | compartido con: a0720 com-01 |a0139 com-01 | tipo de clase: teorico/practico | instancia: regularidad
"
